requested_date_ad,scrape_date_bs,row_count,requested_date_ad_dt,history_confidence_band,row_depth_severity,exclude_from_default_model_window,manual_review,policy_action
2014-02-08,"माघ २५, २०७०",26,2014-02-08,low_confidence_historical,critical,False,True,flag_only
2015-03-15,"चैत ०१, २०७१",39,2015-03-15,medium_confidence_historical,critical,False,True,flag_only
2018-08-21,"भदौ ०५, २०७५",40,2018-08-21,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-04-20,"बैशाख ०८, २०७७",41,2020-04-20,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2014-10-15,"असोज २९, २०७१",42,2014-10-15,low_confidence_historical,high,False,False,flag_only
2020-10-26,"कार्तिक १०, २०७७",42,2020-10-26,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2014-10-27,"कार्तिक १०, २०७१",43,2014-10-27,low_confidence_historical,high,False,False,flag_only
2014-10-28,"कार्तिक ११, २०७१",46,2014-10-28,low_confidence_historical,high,False,False,flag_only
2013-11-06,"कार्तिक २०, २०७०",47,2013-11-06,low_confidence_historical,high,False,False,flag_only
2014-10-26,"कार्तिक ०९, २०७१",47,2014-10-26,low_confidence_historical,high,False,False,flag_only
2015-11-13,"कार्तिक २७, २०७२",48,2015-11-13,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-04-24,"बैशाख १२, २०७७",48,2020-04-24,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-04-21,"बैशाख ०९, २०७७",49,2020-04-21,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-04-22,"बैशाख १०, २०७७",50,2020-04-22,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-04-23,"बैशाख ११, २०७७",50,2020-04-23,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-04-14,"बैशाख ०२, २०७७",52,2020-04-14,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-04-25,"बैशाख १३, २०७७",52,2020-04-25,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2020-03-25,"चैत १२, २०७६",53,2020-03-25,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2018-10-18,"कार्तिक ०१, २०७५",54,2018-10-18,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2018-11-10,"कार्तिक २४, २०७५",54,2018-11-10,stronger_historical,high,True,True,exclude_from_default_model_window_and_review
2013-11-05,"कार्तिक १९, २०७०",55,2013-11-05,low_confidence_historical,medium,False,False,flag_only
2018-10-19,"कार्तिक ०२, २०७५",55,2018-10-19,stronger_historical,medium,False,False,flag_only
2019-09-18,"असोज ०१, २०७६",55,2019-09-18,stronger_historical,medium,False,False,flag_only
2020-04-15,"बैशाख ०३, २०७७",55,2020-04-15,stronger_historical,medium,False,False,flag_only
2020-04-28,"बैशाख १६, २०७७",55,2020-04-28,stronger_historical,medium,False,False,flag_only
2020-04-29,"बैशाख १७, २०७७",55,2020-04-29,stronger_historical,medium,False,False,flag_only
2020-04-30,"बैशाख १८, २०७७",55,2020-04-30,stronger_historical,medium,False,False,flag_only
2014-06-29,"असार १५, २०७१",56,2014-06-29,low_confidence_historical,medium,False,False,flag_only
2014-10-29,"कार्तिक १२, २०७१",56,2014-10-29,low_confidence_historical,medium,False,False,flag_only
2018-10-20,"कार्तिक ०३, २०७५",56,2018-10-20,stronger_historical,medium,False,False,flag_only
2018-10-23,"कार्तिक ०६, २०७५",56,2018-10-23,stronger_historical,medium,False,False,flag_only
2020-04-17,"बैशाख ०५, २०७७",56,2020-04-17,stronger_historical,medium,False,False,flag_only
2020-04-26,"बैशाख १४, २०७७",56,2020-04-26,stronger_historical,medium,False,False,flag_only
2020-04-27,"बैशाख १५, २०७७",56,2020-04-27,stronger_historical,medium,False,False,flag_only
2020-05-01,"बैशाख १९, २०७७",56,2020-05-01,stronger_historical,medium,False,False,flag_only
2018-10-21,"कार्तिक ०४, २०७५",57,2018-10-21,stronger_historical,medium,False,False,flag_only
2018-10-22,"कार्तिक ०५, २०७५",57,2018-10-22,stronger_historical,medium,False,False,flag_only
2019-10-30,"कार्तिक १३, २०७६",57,2019-10-30,stronger_historical,medium,False,False,flag_only
2020-04-13,"बैशाख ०१, २०७७",57,2020-04-13,stronger_historical,medium,False,False,flag_only
2020-04-16,"बैशाख ०४, २०७७",57,2020-04-16,stronger_historical,medium,False,False,flag_only
2020-05-03,"बैशाख २१, २०७७",57,2020-05-03,stronger_historical,medium,False,False,flag_only
2020-05-04,"बैशाख २२, २०७७",57,2020-05-04,stronger_historical,medium,False,False,flag_only
2021-10-14,"असोज २८, २०७८",57,2021-10-14,stronger_historical,medium,False,False,flag_only
2018-08-17,"भदौ ०१, २०७५",58,2018-08-17,stronger_historical,medium,False,False,flag_only
2018-08-18,"भदौ ०२, २०७५",58,2018-08-18,stronger_historical,medium,False,False,flag_only
2018-09-18,"असोज ०२, २०७५",58,2018-09-18,stronger_historical,medium,False,False,flag_only
2018-09-21,"असोज ०५, २०७५",58,2018-09-21,stronger_historical,medium,False,False,flag_only
2018-09-22,"असोज ०६, २०७५",58,2018-09-22,stronger_historical,medium,False,False,flag_only
2018-09-26,"असोज १०, २०७५",58,2018-09-26,stronger_historical,medium,False,False,flag_only
2018-09-27,"असोज ११, २०७५",58,2018-09-27,stronger_historical,medium,False,False,flag_only
2018-09-28,"असोज १२, २०७५",58,2018-09-28,stronger_historical,medium,False,False,flag_only
2018-10-02,"असोज १६, २०७५",58,2018-10-02,stronger_historical,medium,False,False,flag_only
2018-10-17,"असोज ३१, २०७५",58,2018-10-17,stronger_historical,medium,False,False,flag_only
2020-05-02,"बैशाख २०, २०७७",58,2020-05-02,stronger_historical,medium,False,False,flag_only
2020-05-05,"बैशाख २३, २०७७",58,2020-05-05,stronger_historical,medium,False,False,flag_only
2020-05-10,"बैशाख २८, २०७७",58,2020-05-10,stronger_historical,medium,False,False,flag_only
2020-05-19,"जेठ ०६, २०७७",58,2020-05-19,stronger_historical,medium,False,False,flag_only
2020-05-20,"जेठ ०७, २०७७",58,2020-05-20,stronger_historical,medium,False,False,flag_only
2022-10-05,"असोज १९, २०७९",58,2022-10-05,stronger_historical,medium,False,False,flag_only
2023-10-24,"कार्तिक ०७, २०८०",58,2023-10-24,stronger_historical,medium,False,False,flag_only
2018-08-14,"साउन २९, २०७५",59,2018-08-14,stronger_historical,medium,False,False,flag_only
2018-08-15,"साउन ३०, २०७५",59,2018-08-15,stronger_historical,medium,False,False,flag_only
2018-08-16,"साउन ३१, २०७५",59,2018-08-16,stronger_historical,medium,False,False,flag_only
2018-08-19,"भदौ ०३, २०७५",59,2018-08-19,stronger_historical,medium,False,False,flag_only
2018-08-20,"भदौ ०४, २०७५",59,2018-08-20,stronger_historical,medium,False,False,flag_only
2018-08-22,"भदौ ०६, २०७५",59,2018-08-22,stronger_historical,medium,False,False,flag_only
2018-08-23,"भदौ ०७, २०७५",59,2018-08-23,stronger_historical,medium,False,False,flag_only
2018-08-24,"भदौ ०८, २०७५",59,2018-08-24,stronger_historical,medium,False,False,flag_only
2018-08-25,"भदौ ०९, २०७५",59,2018-08-25,stronger_historical,medium,False,False,flag_only
2018-08-26,"भदौ १०, २०७५",59,2018-08-26,stronger_historical,medium,False,False,flag_only
2018-08-31,"भदौ १५, २०७५",59,2018-08-31,stronger_historical,medium,False,False,flag_only
2018-09-17,"असोज ०१, २०७५",59,2018-09-17,stronger_historical,medium,False,False,flag_only
2018-09-19,"असोज ०३, २०७५",59,2018-09-19,stronger_historical,medium,False,False,flag_only
2018-09-20,"असोज ०४, २०७५",59,2018-09-20,stronger_historical,medium,False,False,flag_only
2018-09-23,"असोज ०७, २०७५",59,2018-09-23,stronger_historical,medium,False,False,flag_only
2018-09-24,"असोज ०८, २०७५",59,2018-09-24,stronger_historical,medium,False,False,flag_only
2018-09-25,"असोज ०९, २०७५",59,2018-09-25,stronger_historical,medium,False,False,flag_only
2018-09-29,"असोज १३, २०७५",59,2018-09-29,stronger_historical,medium,False,False,flag_only
2018-09-30,"असोज १४, २०७५",59,2018-09-30,stronger_historical,medium,False,False,flag_only
2018-10-01,"असोज १५, २०७५",59,2018-10-01,stronger_historical,medium,False,False,flag_only
2018-10-03,"असोज १७, २०७५",59,2018-10-03,stronger_historical,medium,False,False,flag_only
2018-10-30,"कार्तिक १३, २०७५",59,2018-10-30,stronger_historical,medium,False,False,flag_only
2019-03-19,"चैत ०५, २०७५",59,2019-03-19,stronger_historical,medium,False,False,flag_only
2020-05-06,"बैशाख २४, २०७७",59,2020-05-06,stronger_historical,medium,False,False,flag_only
2020-05-17,"जेठ ०४, २०७७",59,2020-05-17,stronger_historical,medium,False,False,flag_only
2020-05-18,"जेठ ०५, २०७७",59,2020-05-18,stronger_historical,medium,False,False,flag_only
2022-10-28,"कार्तिक ११, २०७९",59,2022-10-28,stronger_historical,medium,False,False,flag_only
2014-08-15,"साउन ३०, २०७१",60,2014-08-15,low_confidence_historical,medium,False,False,flag_only
2014-09-14,"भदौ २९, २०७१",60,2014-09-14,low_confidence_historical,medium,False,False,flag_only
2016-10-12,"असोज २६, २०७३",60,2016-10-12,stronger_historical,medium,False,False,flag_only
2018-07-11,"असार २७, २०७५",60,2018-07-11,stronger_historical,medium,False,False,flag_only
2018-07-12,"असार २८, २०७५",60,2018-07-12,stronger_historical,medium,False,False,flag_only
2018-07-13,"असार २९, २०७५",60,2018-07-13,stronger_historical,medium,False,False,flag_only
2018-07-14,"असार ३०, २०७५",60,2018-07-14,stronger_historical,medium,False,False,flag_only
2018-07-16,"असार ३२, २०७५",60,2018-07-16,stronger_historical,medium,False,False,flag_only
2018-07-18,"साउन ०२, २०७५",60,2018-07-18,stronger_historical,medium,False,False,flag_only
2018-07-19,"साउन ०३, २०७५",60,2018-07-19,stronger_historical,medium,False,False,flag_only
2018-08-08,"साउन २३, २०७५",60,2018-08-08,stronger_historical,medium,False,False,flag_only
2018-08-13,"साउन २८, २०७५",60,2018-08-13,stronger_historical,medium,False,False,flag_only
2018-08-28,"भदौ १२, २०७५",60,2018-08-28,stronger_historical,medium,False,False,flag_only
2018-08-29,"भदौ १३, २०७५",60,2018-08-29,stronger_historical,medium,False,False,flag_only
2018-08-30,"भदौ १४, २०७५",60,2018-08-30,stronger_historical,medium,False,False,flag_only
2018-09-04,"भदौ १९, २०७५",60,2018-09-04,stronger_historical,medium,False,False,flag_only
2018-09-05,"भदौ २०, २०७५",60,2018-09-05,stronger_historical,medium,False,False,flag_only
2018-10-05,"असोज १९, २०७५",60,2018-10-05,stronger_historical,medium,False,False,flag_only
2018-10-06,"असोज २०, २०७५",60,2018-10-06,stronger_historical,medium,False,False,flag_only
2018-10-11,"असोज २५, २०७५",60,2018-10-11,stronger_historical,medium,False,False,flag_only
2018-10-13,"असोज २७, २०७५",60,2018-10-13,stronger_historical,medium,False,False,flag_only
2018-10-24,"कार्तिक ०७, २०७५",60,2018-10-24,stronger_historical,medium,False,False,flag_only
2018-10-25,"कार्तिक ०८, २०७५",60,2018-10-25,stronger_historical,medium,False,False,flag_only
2018-10-26,"कार्तिक ०९, २०७५",60,2018-10-26,stronger_historical,medium,False,False,flag_only
2018-10-27,"कार्तिक १०, २०७५",60,2018-10-27,stronger_historical,medium,False,False,flag_only
2018-10-28,"कार्तिक ११, २०७५",60,2018-10-28,stronger_historical,medium,False,False,flag_only
2018-10-29,"कार्तिक १२, २०७५",60,2018-10-29,stronger_historical,medium,False,False,flag_only
2018-10-31,"कार्तिक १४, २०७५",60,2018-10-31,stronger_historical,medium,False,False,flag_only
2020-04-08,"चैत २६, २०७६",60,2020-04-08,stronger_historical,medium,False,False,flag_only
2020-05-07,"बैशाख २५, २०७७",60,2020-05-07,stronger_historical,medium,False,False,flag_only
2020-05-13,"बैशाख ३१, २०७७",60,2020-05-13,stronger_historical,medium,False,False,flag_only
2020-05-16,"जेठ ०३, २०७७",60,2020-05-16,stronger_historical,medium,False,False,flag_only
2020-05-24,"जेठ ११, २०७७",60,2020-05-24,stronger_historical,medium,False,False,flag_only
2020-05-31,"जेठ १८, २०७७",60,2020-05-31,stronger_historical,medium,False,False,flag_only
2020-06-01,"जेठ १९, २०७७",60,2020-06-01,stronger_historical,medium,False,False,flag_only
2020-10-27,"कार्तिक ११, २०७७",60,2020-10-27,stronger_historical,medium,False,False,flag_only
2013-11-11,"कार्तिक २५, २०७०",61,2013-11-11,low_confidence_historical,medium,False,False,flag_only
2014-08-16,"साउन ३१, २०७१",61,2014-08-16,low_confidence_historical,medium,False,False,flag_only
2014-12-09,"मङ्सिर २३, २०७१",61,2014-12-09,medium_confidence_historical,medium,False,False,flag_only
2014-12-10,"मङ्सिर २४, २०७१",61,2014-12-10,medium_confidence_historical,medium,False,False,flag_only
2017-10-21,"कार्तिक ०४, २०७४",61,2017-10-21,stronger_historical,medium,False,False,flag_only
2018-06-28,"असार १४, २०७५",61,2018-06-28,stronger_historical,medium,False,False,flag_only
2018-06-29,"असार १५, २०७५",61,2018-06-29,stronger_historical,medium,False,False,flag_only
2018-07-01,"असार १७, २०७५",61,2018-07-01,stronger_historical,medium,False,False,flag_only
2018-07-03,"असार १९, २०७५",61,2018-07-03,stronger_historical,medium,False,False,flag_only
2018-07-10,"असार २६, २०७५",61,2018-07-10,stronger_historical,medium,False,False,flag_only
2018-07-15,"असार ३१, २०७५",61,2018-07-15,stronger_historical,medium,False,False,flag_only
2018-07-17,"साउन ०१, २०७५",61,2018-07-17,stronger_historical,medium,False,False,flag_only
2018-07-29,"साउन १३, २०७५",61,2018-07-29,stronger_historical,medium,False,False,flag_only
2018-07-30,"साउन १४, २०७५",61,2018-07-30,stronger_historical,medium,False,False,flag_only
2018-07-31,"साउन १५, २०७५",61,2018-07-31,stronger_historical,medium,False,False,flag_only
2018-08-01,"साउन १६, २०७५",61,2018-08-01,stronger_historical,medium,False,False,flag_only
2018-08-02,"साउन १७, २०७५",61,2018-08-02,stronger_historical,medium,False,False,flag_only
2018-08-03,"साउन १८, २०७५",61,2018-08-03,stronger_historical,medium,False,False,flag_only
2018-08-04,"साउन १९, २०७५",61,2018-08-04,stronger_historical,medium,False,False,flag_only
2018-08-05,"साउन २०, २०७५",61,2018-08-05,stronger_historical,medium,False,False,flag_only
2018-08-06,"साउन २१, २०७५",61,2018-08-06,stronger_historical,medium,False,False,flag_only
2018-08-07,"साउन २२, २०७५",61,2018-08-07,stronger_historical,medium,False,False,flag_only
2018-08-09,"साउन २४, २०७५",61,2018-08-09,stronger_historical,medium,False,False,flag_only
2018-08-10,"साउन २५, २०७५",61,2018-08-10,stronger_historical,medium,False,False,flag_only
2018-08-11,"साउन २६, २०७५",61,2018-08-11,stronger_historical,medium,False,False,flag_only
2018-08-12,"साउन २७, २०७५",61,2018-08-12,stronger_historical,medium,False,False,flag_only
2018-08-27,"भदौ ११, २०७५",61,2018-08-27,stronger_historical,medium,False,False,flag_only
2018-09-01,"भदौ १६, २०७५",61,2018-09-01,stronger_historical,medium,False,False,flag_only
2018-09-02,"भदौ १७, २०७५",61,2018-09-02,stronger_historical,medium,False,False,flag_only
2018-09-03,"भदौ १८, २०७५",61,2018-09-03,stronger_historical,medium,False,False,flag_only
2018-09-06,"भदौ २१, २०७५",61,2018-09-06,stronger_historical,medium,False,False,flag_only
2018-09-07,"भदौ २२, २०७५",61,2018-09-07,stronger_historical,medium,False,False,flag_only
2018-09-08,"भदौ २३, २०७५",61,2018-09-08,stronger_historical,medium,False,False,flag_only
2018-09-09,"भदौ २४, २०७५",61,2018-09-09,stronger_historical,medium,False,False,flag_only
2018-09-10,"भदौ २५, २०७५",61,2018-09-10,stronger_historical,medium,False,False,flag_only
2018-09-11,"भदौ २६, २०७५",61,2018-09-11,stronger_historical,medium,False,False,flag_only
2018-09-12,"भदौ २७, २०७५",61,2018-09-12,stronger_historical,medium,False,False,flag_only
2018-09-13,"भदौ २८, २०७५",61,2018-09-13,stronger_historical,medium,False,False,flag_only
2018-09-14,"भदौ २९, २०७५",61,2018-09-14,stronger_historical,medium,False,False,flag_only
2018-09-15,"भदौ ३०, २०७५",61,2018-09-15,stronger_historical,medium,False,False,flag_only
2018-09-16,"भदौ ३१, २०७५",61,2018-09-16,stronger_historical,medium,False,False,flag_only
2018-10-04,"असोज १८, २०७५",61,2018-10-04,stronger_historical,medium,False,False,flag_only
2018-10-08,"असोज २२, २०७५",61,2018-10-08,stronger_historical,medium,False,False,flag_only
2018-10-10,"असोज २४, २०७५",61,2018-10-10,stronger_historical,medium,False,False,flag_only
2018-10-12,"असोज २६, २०७५",61,2018-10-12,stronger_historical,medium,False,False,flag_only
2018-10-14,"असोज २८, २०७५",61,2018-10-14,stronger_historical,medium,False,False,flag_only
2018-11-01,"कार्तिक १५, २०७५",61,2018-11-01,stronger_historical,medium,False,False,flag_only
2018-11-14,"कार्तिक २८, २०७५",61,2018-11-14,stronger_historical,medium,False,False,flag_only
2019-03-17,"चैत ०३, २०७५",61,2019-03-17,stronger_historical,medium,False,False,flag_only
2019-05-14,"बैशाख ३१, २०७६",61,2019-05-14,stronger_historical,medium,False,False,flag_only
2019-05-15,"जेठ ०१, २०७६",61,2019-05-15,stronger_historical,medium,False,False,flag_only
2019-05-16,"जेठ ०२, २०७६",61,2019-05-16,stronger_historical,medium,False,False,flag_only
2019-05-17,"जेठ ०३, २०७६",61,2019-05-17,stronger_historical,medium,False,False,flag_only
2019-10-07,"असोज २०, २०७६",61,2019-10-07,stronger_historical,medium,False,False,flag_only
2020-05-09,"बैशाख २७, २०७७",61,2020-05-09,stronger_historical,medium,False,False,flag_only
2020-05-11,"बैशाख २९, २०७७",61,2020-05-11,stronger_historical,medium,False,False,flag_only
2020-05-22,"जेठ ०९, २०७७",61,2020-05-22,stronger_historical,medium,False,False,flag_only
2020-05-25,"जेठ १२, २०७७",61,2020-05-25,stronger_historical,medium,False,False,flag_only
2020-05-26,"जेठ १३, २०७७",61,2020-05-26,stronger_historical,medium,False,False,flag_only
2020-05-27,"जेठ १४, २०७७",61,2020-05-27,stronger_historical,medium,False,False,flag_only
2020-06-15,"असार ०१, २०७७",61,2020-06-15,stronger_historical,medium,False,False,flag_only
2020-07-11,"असार २७, २०७७",61,2020-07-11,stronger_historical,medium,False,False,flag_only
2022-10-07,"असोज २१, २०७९",61,2022-10-07,stronger_historical,medium,False,False,flag_only
2013-11-20,"मङ्सिर ०५, २०७०",62,2013-11-20,low_confidence_historical,medium,False,False,flag_only
2014-07-10,"असार २६, २०७१",62,2014-07-10,low_confidence_historical,medium,False,False,flag_only
2014-07-12,"असार २८, २०७१",62,2014-07-12,low_confidence_historical,medium,False,False,flag_only
2014-07-13,"असार २९, २०७१",62,2014-07-13,low_confidence_historical,medium,False,False,flag_only
2014-07-14,"असार ३०, २०७१",62,2014-07-14,low_confidence_historical,medium,False,False,flag_only
2014-07-19,"साउन ०३, २०७१",62,2014-07-19,low_confidence_historical,medium,False,False,flag_only
2014-08-23,"भदौ ०७, २०७१",62,2014-08-23,low_confidence_historical,medium,False,False,flag_only
2014-08-24,"भदौ ०८, २०७१",62,2014-08-24,low_confidence_historical,medium,False,False,flag_only
2014-08-25,"भदौ ०९, २०७१",62,2014-08-25,low_confidence_historical,medium,False,False,flag_only
2015-10-22,"कार्तिक ०५, २०७२",62,2015-10-22,stronger_historical,medium,False,False,flag_only
2016-10-11,"असोज २५, २०७३",62,2016-10-11,stronger_historical,medium,False,False,flag_only
2017-10-01,"असोज १५, २०७४",62,2017-10-01,stronger_historical,medium,False,False,flag_only
2018-06-22,"असार ०८, २०७५",62,2018-06-22,stronger_historical,medium,False,False,flag_only
2018-06-25,"असार ११, २०७५",62,2018-06-25,stronger_historical,medium,False,False,flag_only
2018-06-26,"असार १२, २०७५",62,2018-06-26,stronger_historical,medium,False,False,flag_only
2018-06-27,"असार १३, २०७५",62,2018-06-27,stronger_historical,medium,False,False,flag_only
2018-06-30,"असार १६, २०७५",62,2018-06-30,stronger_historical,medium,False,False,flag_only
2018-07-02,"असार १८, २०७५",62,2018-07-02,stronger_historical,medium,False,False,flag_only
2018-07-04,"असार २०, २०७५",62,2018-07-04,stronger_historical,medium,False,False,flag_only
2018-07-05,"असार २१, २०७५",62,2018-07-05,stronger_historical,medium,False,False,flag_only
2018-07-06,"असार २२, २०७५",62,2018-07-06,stronger_historical,medium,False,False,flag_only
2018-07-07,"असार २३, २०७५",62,2018-07-07,stronger_historical,medium,False,False,flag_only
2018-07-08,"असार २४, २०७५",62,2018-07-08,stronger_historical,medium,False,False,flag_only
2018-07-09,"असार २५, २०७५",62,2018-07-09,stronger_historical,medium,False,False,flag_only
2018-07-20,"साउन ०४, २०७५",62,2018-07-20,stronger_historical,medium,False,False,flag_only
2018-07-21,"साउन ०५, २०७५",62,2018-07-21,stronger_historical,medium,False,False,flag_only
2018-07-22,"साउन ०६, २०७५",62,2018-07-22,stronger_historical,medium,False,False,flag_only
2018-07-23,"साउन ०७, २०७५",62,2018-07-23,stronger_historical,medium,False,False,flag_only
2018-07-24,"साउन ०८, २०७५",62,2018-07-24,stronger_historical,medium,False,False,flag_only
2018-07-25,"साउन ०९, २०७५",62,2018-07-25,stronger_historical,medium,False,False,flag_only
2018-07-26,"साउन १०, २०७५",62,2018-07-26,stronger_historical,medium,False,False,flag_only
2018-07-27,"साउन ११, २०७५",62,2018-07-27,stronger_historical,medium,False,False,flag_only
2018-07-28,"साउन १२, २०७५",62,2018-07-28,stronger_historical,medium,False,False,flag_only
2018-10-07,"असोज २१, २०७५",62,2018-10-07,stronger_historical,medium,False,False,flag_only
2018-10-09,"असोज २३, २०७५",62,2018-10-09,stronger_historical,medium,False,False,flag_only
2018-10-16,"असोज ३०, २०७५",62,2018-10-16,stronger_historical,medium,False,False,flag_only
2018-11-02,"कार्तिक १६, २०७५",62,2018-11-02,stronger_historical,medium,False,False,flag_only
2018-11-03,"कार्तिक १७, २०७५",62,2018-11-03,stronger_historical,medium,False,False,flag_only
2018-11-04,"कार्तिक १८, २०७५",62,2018-11-04,stronger_historical,medium,False,False,flag_only
2018-11-05,"कार्तिक १९, २०७५",62,2018-11-05,stronger_historical,medium,False,False,flag_only
2018-11-06,"कार्तिक २०, २०७५",62,2018-11-06,stronger_historical,medium,False,False,flag_only
2018-11-07,"कार्तिक २१, २०७५",62,2018-11-07,stronger_historical,medium,False,False,flag_only
2018-11-08,"कार्तिक २२, २०७५",62,2018-11-08,stronger_historical,medium,False,False,flag_only
2018-11-09,"कार्तिक २३, २०७५",62,2018-11-09,stronger_historical,medium,False,False,flag_only
2018-11-11,"कार्तिक २५, २०७५",62,2018-11-11,stronger_historical,medium,False,False,flag_only
2018-11-13,"कार्तिक २७, २०७५",62,2018-11-13,stronger_historical,medium,False,False,flag_only
2019-02-11,"माघ २८, २०७५",62,2019-02-11,stronger_historical,medium,False,False,flag_only
2019-02-12,"माघ २९, २०७५",62,2019-02-12,stronger_historical,medium,False,False,flag_only
2019-02-26,"फाल्गुण १४, २०७५",62,2019-02-26,stronger_historical,medium,False,False,flag_only
2019-03-12,"फाल्गुण २८, २०७५",62,2019-03-12,stronger_historical,medium,False,False,flag_only
2019-03-14,"फाल्गुण ३०, २०७५",62,2019-03-14,stronger_historical,medium,False,False,flag_only
2019-03-15,"चैत ०१, २०७५",62,2019-03-15,stronger_historical,medium,False,False,flag_only
2019-03-20,"चैत ०६, २०७५",62,2019-03-20,stronger_historical,medium,False,False,flag_only
2019-03-21,"चैत ०७, २०७५",62,2019-03-21,stronger_historical,medium,False,False,flag_only
2019-03-22,"चैत ०८, २०७५",62,2019-03-22,stronger_historical,medium,False,False,flag_only
2019-05-05,"बैशाख २२, २०७६",62,2019-05-05,stronger_historical,medium,False,False,flag_only
2019-05-13,"बैशाख ३०, २०७६",62,2019-05-13,stronger_historical,medium,False,False,flag_only
2019-05-18,"जेठ ०४, २०७६",62,2019-05-18,stronger_historical,medium,False,False,flag_only
2019-10-10,"असोज २३, २०७६",62,2019-10-10,stronger_historical,medium,False,False,flag_only
2020-03-26,"चैत १३, २०७६",62,2020-03-26,stronger_historical,medium,False,False,flag_only
2020-04-06,"चैत २४, २०७६",62,2020-04-06,stronger_historical,medium,False,False,flag_only
2020-04-07,"चैत २५, २०७६",62,2020-04-07,stronger_historical,medium,False,False,flag_only
2020-05-08,"बैशाख २६, २०७७",62,2020-05-08,stronger_historical,medium,False,False,flag_only
2020-05-12,"बैशाख ३०, २०७७",62,2020-05-12,stronger_historical,medium,False,False,flag_only
2020-05-15,"जेठ ०२, २०७७",62,2020-05-15,stronger_historical,medium,False,False,flag_only
2020-05-23,"जेठ १०, २०७७",62,2020-05-23,stronger_historical,medium,False,False,flag_only
2020-05-30,"जेठ १७, २०७७",62,2020-05-30,stronger_historical,medium,False,False,flag_only
2020-06-03,"जेठ २१, २०७७",62,2020-06-03,stronger_historical,medium,False,False,flag_only
2020-07-03,"असार १९, २०७७",62,2020-07-03,stronger_historical,medium,False,False,flag_only
2020-07-05,"असार २१, २०७७",62,2020-07-05,stronger_historical,medium,False,False,flag_only
2020-07-21,"साउन ०६, २०७७",62,2020-07-21,stronger_historical,medium,False,False,flag_only
2020-08-29,"भदौ १३, २०७७",62,2020-08-29,stronger_historical,medium,False,False,flag_only
2022-10-06,"असोज २०, २०७९",62,2022-10-06,stronger_historical,medium,False,False,flag_only
2013-11-12,"कार्तिक २६, २०७०",63,2013-11-12,low_confidence_historical,medium,False,False,flag_only
2013-11-14,"कार्तिक २८, २०७०",63,2013-11-14,low_confidence_historical,medium,False,False,flag_only
2014-07-07,"असार २३, २०७१",63,2014-07-07,low_confidence_historical,medium,False,False,flag_only
2014-07-08,"असार २४, २०७१",63,2014-07-08,low_confidence_historical,medium,False,False,flag_only
2014-07-09,"असार २५, २०७१",63,2014-07-09,low_confidence_historical,medium,False,False,flag_only
2014-08-02,"साउन १७, २०७१",63,2014-08-02,low_confidence_historical,medium,False,False,flag_only
2014-08-20,"भदौ ०४, २०७१",63,2014-08-20,low_confidence_historical,medium,False,False,flag_only
2014-08-26,"भदौ १०, २०७१",63,2014-08-26,low_confidence_historical,medium,False,False,flag_only
2014-08-31,"भदौ १५, २०७१",63,2014-08-31,low_confidence_historical,medium,False,False,flag_only
2014-09-03,"भदौ १८, २०७१",63,2014-09-03,low_confidence_historical,medium,False,False,flag_only
2014-11-27,"मङ्सिर ११, २०७१",63,2014-11-27,medium_confidence_historical,medium,False,False,flag_only
2015-10-21,"कार्तिक ०४, २०७२",63,2015-10-21,stronger_historical,medium,False,False,flag_only
2015-10-23,"कार्तिक ०६, २०७२",63,2015-10-23,stronger_historical,medium,False,False,flag_only
2015-10-26,"कार्तिक ०९, २०७२",63,2015-10-26,stronger_historical,medium,False,False,flag_only
2017-09-30,"असोज १४, २०७४",63,2017-09-30,stronger_historical,medium,False,False,flag_only
2017-10-22,"कार्तिक ०५, २०७४",63,2017-10-22,stronger_historical,medium,False,False,flag_only
2017-11-04,"कार्तिक १८, २०७४",63,2017-11-04,stronger_historical,medium,False,False,flag_only
2017-11-05,"कार्तिक १९, २०७४",63,2017-11-05,stronger_historical,medium,False,False,flag_only
2018-06-10,"जेठ २७, २०७५",63,2018-06-10,stronger_historical,medium,False,False,flag_only
2018-06-12,"जेठ २९, २०७५",63,2018-06-12,stronger_historical,medium,False,False,flag_only
2018-06-20,"असार ०६, २०७५",63,2018-06-20,stronger_historical,medium,False,False,flag_only
2018-06-21,"असार ०७, २०७५",63,2018-06-21,stronger_historical,medium,False,False,flag_only
2018-06-23,"असार ०९, २०७५",63,2018-06-23,stronger_historical,medium,False,False,flag_only
2018-06-24,"असार १०, २०७५",63,2018-06-24,stronger_historical,medium,False,False,flag_only
2018-10-15,"असोज २९, २०७५",63,2018-10-15,stronger_historical,medium,False,False,flag_only
