fetched_at_utc,requested_date_ad,scrape_date_bs,commodity,unit,min_price,max_price,avg_price
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",गोलभेडा सानो(तराई),केजी,35.0,40.0,37.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",गोलभेडा सानो(भारतीय),केजी,30.0,40.0,35.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",गोलभेडा सानो(लोकल),केजी,20.0,30.0,25.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",ग्याठ कोबी,केजी,50.0,60.0,55.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",घिउ सिमी(राजमा),केजी,110.0,120.0,115.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",घिउ सिमी(लोकल),केजी,100.0,120.0,110.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",घिउ सिमी(हाइब्रीड),केजी,90.0,100.0,95.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",घिरौला,केजी,130.0,140.0,135.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",चमसूरको साग,केजी,20.0,30.0,25.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",चुकुन्दर,केजी,50.0,65.0,57.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",च्याउ(कन्य),केजी,80.0,90.0,85.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",च्याउ(डल्ले),केजी,350.0,380.0,365.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",छ्यापी सुकेको,केजी,130.0,150.0,140.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",छ्यापी हरियो,केजी,140.0,160.0,150.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",जिरीको साग,केजी,50.0,60.0,55.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",जुनार,केजी,100.0,130.0,115.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",टाटे सिमी,केजी,60.0,75.0,67.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",तरबुजा(हरियो),केजी,80.0,90.0,85.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",तरुल,केजी,50.0,60.0,55.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",ताजा माछा(छडी),केजी,230.0,250.0,240.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",ताजा माछा(बचुवा),केजी,260.0,280.0,270.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",ताजा माछा(रहु),केजी,320.0,340.0,330.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",तामा,केजी,110.0,130.0,120.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",तितो करेला,केजी,170.0,200.0,185.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",तोफु,केजी,130.0,150.0,140.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",तोरीको साग,केजी,15.0,25.0,20.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",नासपाती(चाइनिज),केजी,220.0,250.0,235.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",निबुवा,केजी,55.0,65.0,60.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",पार्सले,केजी,350.0,400.0,375.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",पालूगो साग,केजी,20.0,35.0,27.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",पिंडालू,केजी,50.0,65.0,57.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",पुदीना,केजी,300.0,350.0,325.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",प्याज सुकेको (भारतीय),केजी,36.0,38.0,37.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",प्याज हरियो,केजी,35.0,45.0,40.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",फर्सी पाकेको,केजी,45.0,55.0,50.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",फर्सी हरियो(लाम्चो),केजी,15.0,25.0,20.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",बकूला,केजी,45.0,60.0,52.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",बन्दा(तराई),केजी,20.0,30.0,25.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",बन्दा(नरिवल),केजी,25.0,35.0,30.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",बन्दा(लोकल),केजी,45.0,55.0,50.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",बरेला,केजी,60.0,75.0,67.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",ब्रोकाउली,केजी,40.0,50.0,45.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",भन्टा डल्लो,केजी,55.0,65.0,60.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",भन्टा लाम्चो,केजी,45.0,55.0,50.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",भिण्डी,केजी,110.0,120.0,115.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",भुई कटहर,प्रति गोटा,130.0,140.0,135.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",भेडे खु्र्सानी,केजी,60.0,70.0,65.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",मटरकोशा,केजी,50.0,65.0,57.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",माछा सुकेको,केजी,800.0,1000.0,900.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",मूला रातो,केजी,30.0,35.0,32.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",मूला सेतो(लोकल),केजी,12.0,16.0,14.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",मेथीको साग,केजी,30.0,40.0,35.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",मेवा(नेपाली),केजी,60.0,70.0,65.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",मेवा(भारतीय),केजी,90.0,110.0,100.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",मौसम,केजी,100.0,130.0,115.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",राजा च्याउ,केजी,280.0,300.0,290.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",रातो बन्दा,केजी,70.0,100.0,85.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",रायो साग,केजी,15.0,25.0,20.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",रुख कटहर,केजी,100.0,120.0,110.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",रुख टमाटर,केजी,240.0,260.0,250.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",लप्सी,केजी,110.0,130.0,120.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",लसुन सुकेको चाइनिज,केजी,220.0,250.0,235.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",लसुन हरियो,केजी,50.0,60.0,55.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",लौका,केजी,60.0,75.0,67.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सखरखण्ड,केजी,60.0,70.0,65.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सजिवन,केजी,250.0,280.0,265.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सलगम,केजी,40.0,50.0,45.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सिताके च्याउ,केजी,800.0,1000.0,900.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सुन्तला(नेपाली),केजी,140.0,180.0,160.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सेतो मूला(हाइब्रीड),केजी,15.0,20.0,17.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सेलरी,केजी,150.0,180.0,165.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",सौफको साग,केजी,30.0,40.0,35.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",स्कूस,केजी,60.0,70.0,65.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",स्ट्रबेरी भुईऐसेलु,केजी,450.0,550.0,500.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",स्थानीय काउली(ज्यापु),केजी,40.0,50.0,45.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",स्याउ(झोले),केजी,200.0,250.0,225.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",स्याउ(फूजी),केजी,280.0,320.0,300.0
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",हरियो धनिया,केजी,30.0,45.0,37.5
2026-03-21T18:15:06.207094+00:00,2026-02-15,"फाल्गुण ०३, २०८२",हरियो फर्सी(डल्लो),केजी,15.0,25.0,20.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",अंगुर(कालो),केजी,350.0,400.0,375.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",अंगुर(हरियो),केजी,200.0,250.0,225.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",अदुवा,केजी,100.0,120.0,110.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",अनार,केजी,290.0,330.0,310.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",अमला,केजी,90.0,100.0,95.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",आभोकाडो,केजी,250.0,350.0,300.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",आलु रातो,केजी,22.0,26.0,24.38
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",आलु रातो(भारतीय),केजी,24.0,25.0,24.5
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",इमली,केजी,170.0,180.0,175.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",काउली तराई,केजी,25.0,35.0,28.75
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",काउली स्थानिय,केजी,25.0,35.0,29.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",काक्रो(लोकल),केजी,130.0,180.0,162.5
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",काक्रो(हाइब्रीड),केजी,40.0,60.0,50.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",कागती,केजी,160.0,180.0,170.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",किनु,केजी,100.0,130.0,115.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",किवि,केजी,230.0,260.0,245.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",केरा,दर्जन,170.0,190.0,180.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",खुर्सानी हरियो(अकबरे),केजी,450.0,550.0,500.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",खुर्सानी हरियो(बुलेट),केजी,160.0,170.0,163.33
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",खुर्सानी हरियो(माछे),केजी,60.0,80.0,67.5
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",खु्र्सानी सुकेको,केजी,360.0,420.0,390.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",खु्र्सानी हरियो,केजी,160.0,180.0,166.67
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गाजर(तराई),केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गाजर(लोकल),केजी,50.0,60.0,55.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गान्टे मूला,केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गुन्दुक,केजी,280.0,300.0,290.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गोलभेडा ठूलो(भारतीय),केजी,60.0,70.0,65.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गोलभेडा सानो(टनेल),केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गोलभेडा सानो(तराई),केजी,36.0,48.0,42.6
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गोलभेडा सानो(भारतीय),केजी,30.0,40.0,35.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",गोलभेडा सानो(लोकल),केजी,20.0,30.0,25.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",ग्याठ कोबी,केजी,50.0,60.0,55.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",घिउ सिमी(राजमा),केजी,120.0,130.0,125.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",घिउ सिमी(लोकल),केजी,90.0,100.0,96.67
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",घिउ सिमी(हाइब्रीड),केजी,60.0,70.0,65.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",घिरौला,केजी,130.0,140.0,135.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",चमसूरको साग,केजी,20.0,30.0,25.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",चुकुन्दर,केजी,50.0,65.0,56.25
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",च्याउ(कन्य),केजी,70.0,100.0,85.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",च्याउ(डल्ले),केजी,300.0,350.0,325.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",छ्यापी सुकेको,केजी,120.0,150.0,135.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",छ्यापी हरियो,केजी,100.0,150.0,125.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",जिरीको साग,केजी,50.0,60.0,55.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",जुनार,केजी,100.0,130.0,115.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",टाटे सिमी,केजी,50.0,70.0,60.83
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",तरबुजा(हरियो),केजी,80.0,90.0,85.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",तरुल,केजी,50.0,60.0,55.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",ताजा माछा(छडी),केजी,230.0,250.0,240.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",ताजा माछा(बचुवा),केजी,260.0,280.0,270.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",ताजा माछा(रहु),केजी,320.0,340.0,330.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",तामा,केजी,110.0,130.0,120.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",तितो करेला,केजी,160.0,200.0,176.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",तोफु,केजी,130.0,150.0,140.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",तोरीको साग,केजी,15.0,25.0,20.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",नासपाती(चाइनिज),केजी,220.0,250.0,235.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",निबुवा,केजी,55.0,65.0,60.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",पार्सले,केजी,350.0,400.0,375.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",पालूगो साग,केजी,20.0,35.0,27.5
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",पिंडालू,केजी,55.0,65.0,60.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",पुदीना,केजी,300.0,350.0,325.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",प्याज सुकेको (भारतीय),केजी,35.0,38.0,36.67
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",प्याज हरियो,केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",फर्सी पाकेको,केजी,45.0,55.0,50.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",फर्सी हरियो(लाम्चो),केजी,15.0,25.0,20.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",बकूला,केजी,45.0,60.0,53.33
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",बन्दा(नरिवल),केजी,25.0,35.0,30.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",बन्दा(लोकल),केजी,45.0,55.0,50.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",बरेला,केजी,45.0,60.0,53.33
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",ब्रोकाउली,केजी,30.0,50.0,41.43
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",भन्टा डल्लो,केजी,55.0,70.0,62.5
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",भन्टा लाम्चो,केजी,50.0,60.0,55.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",भिण्डी,केजी,100.0,120.0,110.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",भुई कटहर,प्रति गोटा,135.0,145.0,140.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",भेडे खु्र्सानी,केजी,60.0,80.0,70.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",मटरकोशा,केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",माछा सुकेको,केजी,800.0,1000.0,900.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",मूला सेतो(लोकल),केजी,10.0,16.0,13.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",मेथीको साग,केजी,30.0,40.0,35.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",मेवा(नेपाली),केजी,60.0,70.0,65.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",मेवा(भारतीय),केजी,90.0,110.0,100.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",मौसम,केजी,100.0,130.0,115.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",राजा च्याउ,केजी,280.0,300.0,290.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",रातो बन्दा,केजी,70.0,100.0,85.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",रायो साग,केजी,10.0,25.0,16.25
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",रुख कटहर,केजी,90.0,100.0,95.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",रुख टमाटर,केजी,240.0,260.0,250.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",लप्सी,केजी,120.0,140.0,130.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",लसुन सुकेको नेपाली,केजी,220.0,240.0,230.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",लसुन हरियो,केजी,50.0,60.0,55.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",लौका,केजी,60.0,70.0,65.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सखरखण्ड,केजी,55.0,65.0,60.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सजिवन,केजी,260.0,280.0,273.33
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सलगम,केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सिताके च्याउ,केजी,800.0,1000.0,900.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सुन्तला(नेपाली),केजी,150.0,200.0,175.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सेतो मूला(हाइब्रीड),केजी,15.0,20.0,17.5
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सेलरी,केजी,150.0,180.0,165.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",सौफको साग,केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",स्कूस,केजी,55.0,65.0,60.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",स्ट्रबेरी भुईऐसेलु,केजी,450.0,550.0,500.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",स्थानीय काउली(ज्यापु),केजी,40.0,50.0,45.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",स्याउ(झोले),केजी,200.0,250.0,225.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",स्याउ(फूजी),केजी,250.0,300.0,275.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",हरियो धनिया,केजी,30.0,60.0,42.0
2026-03-21T18:15:08.246635+00:00,2026-02-16,"फाल्गुण ०४, २०८२",हरियो फर्सी(डल्लो),केजी,15.0,25.0,20.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",अंगुर(कालो),केजी,350.0,400.0,375.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",अंगुर(हरियो),केजी,200.0,250.0,225.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",अदुवा,केजी,100.0,120.0,110.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",अनार,केजी,290.0,330.0,310.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",अमला,केजी,90.0,100.0,95.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",आभोकाडो,केजी,250.0,350.0,300.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",आलु रातो,केजी,22.0,26.0,24.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",आलु रातो(भारतीय),केजी,24.0,25.0,24.5
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",इमली,केजी,170.0,180.0,175.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",काउली तराई,केजी,22.0,35.0,28.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",काउली स्थानिय,केजी,22.0,35.0,27.5
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",काक्रो(लोकल),केजी,130.0,170.0,144.29
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",काक्रो(हाइब्रीड),केजी,40.0,60.0,50.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",कागती,केजी,160.0,180.0,170.0
2026-03-21T18:15:10.316839+00:00,2026-02-17,"फाल्गुण ०५, २०८२",किनु,केजी,100.0,130.0,115.0
