requested_date_ad,scrape_date_bs,commodity,unit,min_price,max_price,avg_price,price_issue_type,exclude_from_default_model_window,manual_review,policy_action
2025-10-23,"कार्तिक ०६, २०८२",मेथीको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2022-10-24,"कार्तिक ०७, २०७९",मेथीको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2025-10-24,"कार्तिक ०७, २०८२",मेथीको साग,केजी,280.0,300.0,290.0,statistical_outlier,False,True,manual_review
2022-10-25,"कार्तिक ०८, २०७९",मेथीको साग,केजी,280.0,300.0,293.33,statistical_outlier,False,True,manual_review
2023-10-25,"कार्तिक ०८, २०८०",मेथीको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2022-10-26,"कार्तिक ०९, २०७९",मेथीको साग,केजी,300.0,350.0,325.0,statistical_outlier,False,True,manual_review
2023-10-26,"कार्तिक ०९, २०८०",मेथीको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2022-10-27,"कार्तिक १०, २०७९",मेथीको साग,केजी,300.0,350.0,325.0,statistical_outlier,False,True,manual_review
2022-10-29,"कार्तिक १२, २०७९",मेथीको साग,केजी,300.0,320.0,310.0,statistical_outlier,False,True,manual_review
2022-10-30,"कार्तिक १३, २०७९",मेथीको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2022-10-31,"कार्तिक १४, २०७९",मेथीको साग,केजी,220.0,250.0,240.0,statistical_outlier,False,True,manual_review
2025-10-31,"कार्तिक १४, २०८२",मेथीको साग,केजी,200.0,250.0,230.0,statistical_outlier,False,True,manual_review
2025-11-01,"कार्तिक १५, २०८२",मेथीको साग,केजी,200.0,250.0,226.25,statistical_outlier,False,True,manual_review
2025-11-02,"कार्तिक १६, २०८२",मेथीको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2024-11-03,"कार्तिक १८, २०८१",मेथीको साग,केजी,200.0,250.0,226.67,statistical_outlier,False,True,manual_review
2021-11-06,"कार्तिक २०, २०७८",मेथीको साग,केजी,220.0,250.0,240.0,statistical_outlier,False,True,manual_review
2025-11-07,"कार्तिक २१, २०८२",मेथीको साग,केजी,200.0,250.0,228.0,statistical_outlier,False,True,manual_review
2025-11-08,"कार्तिक २२, २०८२",मेथीको साग,केजी,200.0,250.0,234.0,statistical_outlier,False,True,manual_review
2022-11-09,"कार्तिक २३, २०७९",मेथीको साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2025-11-09,"कार्तिक २३, २०८२",मेथीको साग,केजी,200.0,250.0,234.0,statistical_outlier,False,True,manual_review
2025-11-10,"कार्तिक २४, २०८२",मेथीको साग,केजी,230.0,250.0,240.0,statistical_outlier,False,True,manual_review
2025-11-11,"कार्तिक २५, २०८२",मेथीको साग,केजी,200.0,250.0,217.5,statistical_outlier,False,True,manual_review
2025-11-12,"कार्तिक २६, २०८२",मेथीको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2025-11-13,"कार्तिक २७, २०८२",मेथीको साग,केजी,200.0,250.0,225.0,statistical_outlier,False,True,manual_review
2021-09-18,"असोज ०२, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-19,"असोज ०३, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-21,"असोज ०५, २०७८",रातो बन्दा,केजी,500.0,600.0,550.0,statistical_outlier,False,True,manual_review
2021-09-22,"असोज ०६, २०७८",रातो बन्दा,केजी,450.0,500.0,475.0,statistical_outlier,False,True,manual_review
2023-09-23,"असोज ०६, २०८०",रातो बन्दा,केजी,300.0,400.0,350.0,statistical_outlier,False,True,manual_review
2021-09-23,"असोज ०७, २०७८",रातो बन्दा,केजी,400.0,500.0,450.0,statistical_outlier,False,True,manual_review
2023-09-24,"असोज ०७, २०८०",रातो बन्दा,केजी,300.0,400.0,350.0,statistical_outlier,False,True,manual_review
2021-09-24,"असोज ०८, २०७८",रातो बन्दा,केजी,500.0,600.0,550.0,statistical_outlier,False,True,manual_review
2023-09-25,"असोज ०८, २०८०",रातो बन्दा,केजी,300.0,400.0,350.0,statistical_outlier,False,True,manual_review
2021-09-25,"असोज ०९, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2023-09-26,"असोज ०९, २०८०",रातो बन्दा,केजी,300.0,400.0,350.0,statistical_outlier,False,True,manual_review
2021-09-26,"असोज १०, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-27,"असोज ११, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2023-09-28,"असोज ११, २०८०",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-28,"असोज १२, २०७८",रातो बन्दा,केजी,350.0,450.0,400.0,statistical_outlier,False,True,manual_review
2023-09-29,"असोज १२, २०८०",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-29,"असोज १३, २०७८",रातो बन्दा,केजी,300.0,350.0,333.33,statistical_outlier,False,True,manual_review
2023-09-30,"असोज १३, २०८०",रातो बन्दा,केजी,400.0,450.0,425.0,statistical_outlier,False,True,manual_review
2023-10-01,"असोज १४, २०८०",रातो बन्दा,केजी,400.0,450.0,425.0,statistical_outlier,False,True,manual_review
2023-10-02,"असोज १५, २०८०",रातो बन्दा,केजी,400.0,450.0,425.0,statistical_outlier,False,True,manual_review
2023-10-03,"असोज १६, २०८०",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2023-10-04,"असोज १७, २०८०",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2024-10-03,"असोज १७, २०८१",रातो बन्दा,केजी,330.0,350.0,340.0,statistical_outlier,False,True,manual_review
2023-10-06,"असोज १९, २०८०",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-08-26,"भदौ १०, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-01,"भदौ १६, २०७८",रातो बन्दा,केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2021-09-02,"भदौ १७, २०७८",रातो बन्दा,केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2021-09-03,"भदौ १८, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-04,"भदौ १९, २०७८",रातो बन्दा,केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2021-09-05,"भदौ २०, २०७८",रातो बन्दा,केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2021-09-06,"भदौ २१, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-07,"भदौ २२, २०७८",रातो बन्दा,केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2021-09-08,"भदौ २३, २०७८",रातो बन्दा,केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2021-09-13,"भदौ २८, २०७८",रातो बन्दा,केजी,320.0,350.0,335.0,statistical_outlier,False,True,manual_review
2021-09-14,"भदौ २९, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-15,"भदौ ३०, २०७८",रातो बन्दा,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2025-08-14,"साउन २९, २०८२",रातो बन्दा,केजी,300.0,380.0,346.0,statistical_outlier,False,True,manual_review
2025-08-15,"साउन ३०, २०८२",रातो बन्दा,केजी,300.0,380.0,343.33,statistical_outlier,False,True,manual_review
2025-08-16,"साउन ३१, २०८२",रातो बन्दा,केजी,300.0,380.0,346.67,statistical_outlier,False,True,manual_review
2024-07-11,"असार २७, २०८१",रायो साग,केजी,250.0,300.0,276.67,statistical_outlier,False,True,manual_review
2024-07-12,"असार २८, २०८१",रायो साग,केजी,250.0,300.0,283.33,statistical_outlier,False,True,manual_review
2024-07-15,"असार ३१, २०८१",रायो साग,केजी,200.0,250.0,233.33,statistical_outlier,False,True,manual_review
2021-09-17,"असोज ०१, २०७८",रायो साग,केजी,170.0,180.0,175.0,statistical_outlier,False,True,manual_review
2021-09-18,"असोज ०२, २०७८",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2021-09-19,"असोज ०३, २०७८",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2021-09-20,"असोज ०४, २०७८",रायो साग,केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2021-09-21,"असोज ०५, २०७८",रायो साग,केजी,180.0,190.0,186.67,statistical_outlier,False,True,manual_review
2019-09-23,"असोज ०६, २०७६",रायो साग,केजी,240.0,250.0,245.0,statistical_outlier,False,True,manual_review
2021-09-22,"असोज ०६, २०७८",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2019-09-24,"असोज ०७, २०७६",रायो साग,केजी,240.0,250.0,245.0,statistical_outlier,False,True,manual_review
2021-09-23,"असोज ०७, २०७८",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2019-09-25,"असोज ०८, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2021-09-24,"असोज ०८, २०७८",रायो साग,केजी,170.0,180.0,175.0,statistical_outlier,False,True,manual_review
2021-09-25,"असोज ०९, २०७८",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2021-09-26,"असोज १०, २०७८",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2019-09-28,"असोज ११, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2021-09-27,"असोज ११, २०७८",रायो साग,केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2019-09-29,"असोज १२, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2019-09-30,"असोज १३, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2019-10-01,"असोज १४, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2019-10-02,"असोज १५, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2019-10-03,"असोज १६, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2025-10-05,"असोज १९, २०८२",रायो साग,केजी,150.0,200.0,176.67,statistical_outlier,False,True,manual_review
2019-10-07,"असोज २०, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2019-10-08,"असोज २१, २०७६",रायो साग,केजी,230.0,240.0,235.0,statistical_outlier,False,True,manual_review
2022-10-07,"असोज २१, २०७९",रायो साग,केजी,150.0,200.0,175.0,statistical_outlier,False,True,manual_review
2019-10-09,"असोज २२, २०७६",रायो साग,केजी,240.0,250.0,245.0,statistical_outlier,False,True,manual_review
2019-10-10,"असोज २३, २०७६",रायो साग,केजी,190.0,200.0,195.0,statistical_outlier,False,True,manual_review
2019-10-11,"असोज २४, २०७६",रायो साग,केजी,170.0,180.0,175.0,statistical_outlier,False,True,manual_review
2024-10-11,"असोज २५, २०८१",रायो साग,केजी,200.0,210.0,203.33,statistical_outlier,False,True,manual_review
2024-10-12,"असोज २६, २०८१",रायो साग,केजी,200.0,250.0,228.0,statistical_outlier,False,True,manual_review
2024-10-13,"असोज २७, २०८१",रायो साग,केजी,180.0,250.0,210.0,statistical_outlier,False,True,manual_review
2025-10-13,"असोज २७, २०८२",रायो साग,केजी,180.0,200.0,194.0,statistical_outlier,False,True,manual_review
2024-10-14,"असोज २८, २०८१",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2025-10-14,"असोज २८, २०८२",रायो साग,केजी,180.0,200.0,186.0,statistical_outlier,False,True,manual_review
2025-10-16,"असोज ३०, २०८२",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2025-10-17,"असोज ३१, २०८२",रायो साग,केजी,160.0,180.0,168.0,statistical_outlier,False,True,manual_review
2022-10-19,"कार्तिक ०२, २०७९",रायो साग,केजी,150.0,180.0,170.0,statistical_outlier,False,True,manual_review
2022-10-20,"कार्तिक ०३, २०७९",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2025-10-20,"कार्तिक ०३, २०८२",रायो साग,केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2022-10-21,"कार्तिक ०४, २०७९",रायो साग,केजी,200.0,220.0,210.0,statistical_outlier,False,True,manual_review
2025-10-21,"कार्तिक ०४, २०८२",रायो साग,केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2022-10-22,"कार्तिक ०५, २०७९",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2022-10-23,"कार्तिक ०६, २०७९",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2025-10-23,"कार्तिक ०६, २०८२",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2025-10-24,"कार्तिक ०७, २०८२",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2022-10-25,"कार्तिक ०८, २०७९",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2025-10-25,"कार्तिक ०८, २०८२",रायो साग,केजी,140.0,200.0,170.0,statistical_outlier,False,True,manual_review
2022-10-26,"कार्तिक ०९, २०७९",रायो साग,केजी,200.0,220.0,213.33,statistical_outlier,False,True,manual_review
2022-10-27,"कार्तिक १०, २०७९",रायो साग,केजी,220.0,250.0,235.0,statistical_outlier,False,True,manual_review
2022-10-28,"कार्तिक ११, २०७९",रायो साग,केजी,200.0,220.0,210.0,statistical_outlier,False,True,manual_review
2022-10-29,"कार्तिक १२, २०७९",रायो साग,केजी,150.0,200.0,175.0,statistical_outlier,False,True,manual_review
2021-11-06,"कार्तिक २०, २०७८",रायो साग,केजी,150.0,180.0,170.0,statistical_outlier,False,True,manual_review
2023-09-01,"भदौ १५, २०८०",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2023-09-02,"भदौ १६, २०८०",रायो साग,केजी,170.0,180.0,176.67,statistical_outlier,False,True,manual_review
2024-09-02,"भदौ १७, २०८१",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2021-09-07,"भदौ २२, २०७८",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2021-09-08,"भदौ २३, २०७८",रायो साग,केजी,190.0,200.0,196.67,statistical_outlier,False,True,manual_review
2021-09-09,"भदौ २४, २०७८",रायो साग,केजी,160.0,180.0,170.0,statistical_outlier,False,True,manual_review
2021-09-10,"भदौ २५, २०७८",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2021-09-11,"भदौ २६, २०७८",रायो साग,केजी,170.0,180.0,175.0,statistical_outlier,False,True,manual_review
2025-09-12,"भदौ २७, २०८२",रायो साग,केजी,150.0,180.0,168.0,statistical_outlier,False,True,manual_review
2021-09-13,"भदौ २८, २०७८",रायो साग,केजी,180.0,190.0,185.0,statistical_outlier,False,True,manual_review
2021-09-14,"भदौ २९, २०७८",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2021-09-15,"भदौ ३०, २०७८",रायो साग,केजी,180.0,190.0,186.67,statistical_outlier,False,True,manual_review
2021-09-16,"भदौ ३१, २०७८",रायो साग,केजी,170.0,180.0,175.0,statistical_outlier,False,True,manual_review
2024-07-16,"साउन ०१, २०८१",रायो साग,केजी,230.0,250.0,240.0,statistical_outlier,False,True,manual_review
2024-07-17,"साउन ०२, २०८१",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2024-07-18,"साउन ०३, २०८१",रायो साग,केजी,180.0,200.0,190.0,statistical_outlier,False,True,manual_review
2024-07-19,"साउन ०४, २०८१",रायो साग,केजी,150.0,200.0,183.33,statistical_outlier,False,True,manual_review
2024-07-20,"साउन ०५, २०८१",रायो साग,केजी,150.0,200.0,175.0,statistical_outlier,False,True,manual_review
2024-07-21,"साउन ०६, २०८१",रायो साग,केजी,180.0,220.0,196.67,statistical_outlier,False,True,manual_review
2024-07-23,"साउन ०८, २०८१",रायो साग,केजी,150.0,200.0,176.67,statistical_outlier,False,True,manual_review
2022-08-10,"साउन २५, २०७९",रायो साग,केजी,150.0,180.0,170.0,statistical_outlier,False,True,manual_review
2022-08-13,"साउन २८, २०७९",रायो साग,केजी,180.0,200.0,193.33,statistical_outlier,False,True,manual_review
2022-08-15,"साउन ३०, २०७९",रायो साग,केजी,170.0,180.0,175.0,statistical_outlier,False,True,manual_review
2020-03-17,"चैत ०४, २०७६",लसुन सुकेको चाइनिज,केजी,550.0,560.0,555.0,statistical_outlier,False,True,manual_review
2020-03-19,"चैत ०६, २०७६",लसुन सुकेको चाइनिज,केजी,550.0,560.0,555.0,statistical_outlier,False,True,manual_review
2020-02-18,"फाल्गुण ०६, २०७६",लसुन सुकेको चाइनिज,केजी,650.0,660.0,655.0,statistical_outlier,False,True,manual_review
2020-02-19,"फाल्गुण ०७, २०७६",लसुन सुकेको चाइनिज,केजी,620.0,630.0,625.0,statistical_outlier,False,True,manual_review
2020-02-20,"फाल्गुण ०८, २०७६",लसुन सुकेको चाइनिज,केजी,550.0,560.0,555.0,statistical_outlier,False,True,manual_review
2020-01-30,"माघ १६, २०७६",लसुन सुकेको चाइनिज,केजी,590.0,600.0,595.0,statistical_outlier,False,True,manual_review
2020-02-04,"माघ २१, २०७६",लसुन सुकेको चाइनिज,केजी,550.0,560.0,555.0,statistical_outlier,False,True,manual_review
2020-02-05,"माघ २२, २०७६",लसुन सुकेको चाइनिज,केजी,550.0,560.0,555.0,statistical_outlier,False,True,manual_review
2022-06-30,"असार १६, २०७९",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-18,"असोज ०२, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-19,"असोज ०३, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-20,"असोज ०४, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-21,"असोज ०५, २०७८",लसुन हरियो,केजी,350.0,400.0,383.33,statistical_outlier,False,True,manual_review
2021-09-22,"असोज ०६, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-23,"असोज ०७, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-24,"असोज ०८, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-25,"असोज ०९, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-26,"असोज १०, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2021-09-27,"असोज ११, २०७८",लसुन हरियो,केजी,350.0,380.0,365.0,statistical_outlier,False,True,manual_review
2024-09-29,"असोज १३, २०८१",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2025-10-05,"असोज १९, २०८२",लसुन हरियो,केजी,350.0,450.0,400.0,statistical_outlier,False,True,manual_review
2024-10-07,"असोज २१, २०८१",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2024-10-10,"असोज २४, २०८१",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2024-10-11,"असोज २५, २०८१",लसुन हरियो,केजी,700.0,750.0,726.67,statistical_outlier,False,True,manual_review
2021-10-12,"असोज २६, २०७८",लसुन हरियो,केजी,400.0,450.0,433.33,statistical_outlier,False,True,manual_review
2024-10-12,"असोज २६, २०८१",लसुन हरियो,केजी,700.0,800.0,756.0,statistical_outlier,False,True,manual_review
2021-10-13,"असोज २७, २०७८",लसुन हरियो,केजी,350.0,400.0,383.33,statistical_outlier,False,True,manual_review
2024-10-13,"असोज २७, २०८१",लसुन हरियो,केजी,400.0,500.0,452.5,statistical_outlier,False,True,manual_review
2021-10-14,"असोज २८, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2024-10-14,"असोज २८, २०८१",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2021-10-15,"असोज २९, २०७८",लसुन हरियो,केजी,600.0,700.0,650.0,statistical_outlier,False,True,manual_review
2024-10-15,"असोज २९, २०८१",लसुन हरियो,केजी,400.0,450.0,426.67,statistical_outlier,False,True,manual_review
2021-10-16,"असोज ३०, २०७८",लसुन हरियो,केजी,600.0,700.0,650.0,statistical_outlier,False,True,manual_review
2024-10-16,"असोज ३०, २०८१",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2021-10-17,"असोज ३१, २०७८",लसुन हरियो,केजी,600.0,700.0,650.0,statistical_outlier,False,True,manual_review
2021-10-18,"कार्तिक ०१, २०७८",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2024-10-17,"कार्तिक ०१, २०८१",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2025-10-18,"कार्तिक ०१, २०८२",लसुन हरियो,केजी,340.0,380.0,360.0,statistical_outlier,False,True,manual_review
2021-10-19,"कार्तिक ०२, २०७८",लसुन हरियो,केजी,350.0,400.0,383.33,statistical_outlier,False,True,manual_review
2025-10-19,"कार्तिक ०२, २०८२",लसुन हरियो,केजी,340.0,380.0,360.0,statistical_outlier,False,True,manual_review
2021-10-21,"कार्तिक ०४, २०७८",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2017-10-22,"कार्तिक ०५, २०७४",लसुन हरियो,केजी,400.0,420.0,410.0,statistical_outlier,False,True,manual_review
2023-10-22,"कार्तिक ०५, २०८०",लसुन हरियो,केजी,400.0,500.0,450.0,statistical_outlier,False,True,manual_review
2023-10-23,"कार्तिक ०६, २०८०",लसुन हरियो,केजी,400.0,450.0,425.0,statistical_outlier,False,True,manual_review
2023-10-26,"कार्तिक ०९, २०८०",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2023-10-27,"कार्तिक १०, २०८०",लसुन हरियो,केजी,400.0,450.0,425.0,statistical_outlier,False,True,manual_review
2023-10-28,"कार्तिक ११, २०८०",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2023-10-29,"कार्तिक १२, २०८०",लसुन हरियो,केजी,350.0,400.0,376.67,statistical_outlier,False,True,manual_review
2024-09-02,"भदौ १७, २०८१",लसुन हरियो,केजी,350.0,400.0,375.0,statistical_outlier,False,True,manual_review
2024-09-17,"असोज ०१, २०८१",सेलरी,केजी,600.0,700.0,650.0,statistical_outlier,False,True,manual_review
2024-09-18,"असोज ०२, २०८१",सेलरी,केजी,600.0,700.0,650.0,statistical_outlier,False,True,manual_review
2024-09-19,"असोज ०३, २०८१",सेलरी,केजी,600.0,700.0,650.0,statistical_outlier,False,True,manual_review
2024-09-20,"असोज ०४, २०८१",सेलरी,केजी,600.0,700.0,650.0,statistical_outlier,False,True,manual_review
2024-09-21,"असोज ०५, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-22,"असोज ०६, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-23,"असोज ०७, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-24,"असोज ०८, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-25,"असोज ०९, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-26,"असोज १०, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-27,"असोज ११, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-28,"असोज १२, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-09-29,"असोज १३, २०८१",सेलरी,केजी,700.0,800.0,760.0,statistical_outlier,False,True,manual_review
2024-09-30,"असोज १४, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-01,"असोज १५, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-02,"असोज १६, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-03,"असोज १७, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-04,"असोज १८, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-05,"असोज १९, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-06,"असोज २०, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-07,"असोज २१, २०८१",सेलरी,केजी,700.0,800.0,760.0,statistical_outlier,False,True,manual_review
2024-10-08,"असोज २२, २०८१",सेलरी,केजी,700.0,800.0,750.0,statistical_outlier,False,True,manual_review
2024-10-09,"असोज २३, २०८१",सेलरी,केजी,700.0,800.0,760.0,statistical_outlier,False,True,manual_review
2024-10-10,"असोज २४, २०८१",सेलरी,केजी,800.0,900.0,850.0,statistical_outlier,False,True,manual_review
2024-10-11,"असोज २५, २०८१",सेलरी,केजी,800.0,900.0,850.0,statistical_outlier,False,True,manual_review
2024-10-13,"असोज २७, २०८१",सेलरी,केजी,800.0,900.0,860.0,statistical_outlier,False,True,manual_review
2024-10-14,"असोज २८, २०८१",सेलरी,केजी,800.0,900.0,850.0,statistical_outlier,False,True,manual_review
2024-10-15,"असोज २९, २०८१",सेलरी,केजी,800.0,900.0,850.0,statistical_outlier,False,True,manual_review
2024-10-16,"असोज ३०, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-17,"कार्तिक ०१, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-18,"कार्तिक ०२, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-19,"कार्तिक ०३, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-20,"कार्तिक ०४, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-21,"कार्तिक ०५, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-22,"कार्तिक ०६, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-23,"कार्तिक ०७, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-24,"कार्तिक ०८, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-25,"कार्तिक ०९, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
2024-10-26,"कार्तिक १०, २०८१",सेलरी,केजी,900.0,1000.0,950.0,statistical_outlier,False,True,manual_review
